dataset,spectrum_id,query_id,true compound name if available,true SMILES,true InChIKey,true molecular formula,PFAS class/subclass if available,precursor m/z,ion mode,adduct,number of candidates,FragAnnotor true rank,FragAnnotor top-1 candidate SMILES,FragAnnotor top-1 candidate InChIKey,FragAnnotor top-1 score,FragAnnotor status,FragAnnotor native_or_fallback,CFM-ID true rank,CFM-ID top-1 candidate SMILES,CFM-ID top-1 candidate InChIKey,CFM-ID top-1 score,CFM-ID status,CFM-ID native_or_fallback,SIRIUS true rank,SIRIUS top-1 candidate SMILES,SIRIUS top-1 candidate InChIKey,SIRIUS top-1 score,SIRIUS status,SIRIUS native_or_fallback,MS2DeepScore true rank,MS2DeepScore top-1 candidate SMILES,MS2DeepScore top-1 candidate InChIKey,MS2DeepScore top-1 score,MS2DeepScore status,MS2DeepScore native_or_fallback,top-1 Tanimoto similarity,whether FragAnnotor beats CFM-ID,rank improvement over CFM-ID,whether FragAnnotor beats SIRIUS,rank improvement over SIRIUS,whether FragAnnotor beats MS2DeepScore,rank improvement over MS2DeepScore,failure category if applicable
CASMI2022,17,17,,CC1=C(C(=O)O)CC2(C)CCC3C(C)(O)CCC132,CASMI_MOL_1196804,C15H22O3,,251.163916083717,P,[M+H]+,2001,1.0,CC1=C(C(=O)O)CC2(C)CCC3C(C)(O)CCC132,CASMI_MOL_1196804,0.8582675638244271,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1=C(C(=O)O)CC2(C)CCC3C(C)(O)CCC132,CASMI_MOL_1196804,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,170,170,,C=C1CC23CC1CCC2C1(C)CCCC2(C)C(=O)OC(C21)C3O,CASMI_MOL_1196898,C20H28O3,,317.210941458283,P,[M+H]+,2001,1.0,C=C1CC23CC1CCC2C1(C)CCCC2(C)C(=O)OC(C21)C3O,CASMI_MOL_1196898,0.8495544269405542,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,C=C1CC23CC1CCC2C1(C)CCCC2(C)C(=O)OC(C21)C3O,CASMI_MOL_1196898,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,171,171,,COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2OC2OC(C)C(O)C(O)C2OC2OCC(O)C(O)C2O)cc1,CASMI_MOL_1196968,C32H38O14,,647.232372764582,P,[M+H]+,1728,295.0,C=NCCOCCN(CCOCC)c1nc(NN=Cc2ccc(OC(F)(F)F)cc2)nc(Nc2ccc(F)c(C(F)(F)F)c2)n1,CASMI_MOL_935027,0.19999949594859057,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,,,,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.09090909090909091,False,,False,,False,,missed_top10
CASMI2022,172,172,,CCC(C)C1C(C)=CC2C(O)C(C)CC(C)C2C1(C)C(=O)CCO,CASMI_MOL_1196879,C21H36O3,,337.273350277786,P,[M+H]+,1959,1.0,CCC(C)C1C(C)=CC2C(O)C(C)CC(C)C2C1(C)C(=O)CCO,CASMI_MOL_1196879,0.8510088083539775,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CCC(C)C1C(C)=CC2C(O)C(C)CC(C)C2C1(C)C(=O)CCO,CASMI_MOL_1196879,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,173,173,,C=CC1C(OC2OC(COC(C)=O)C(O)C(O)C2O)OC=C2C(=O)OCCC21O,CASMI_MOL_1196969,C18H24O11,,417.138772181597,P,[M+H]+,2001,1.0,C=CC1C(OC2OC(COC(C)=O)C(O)C(O)C2O)OC=C2C(=O)OCCC21O,CASMI_MOL_1196969,0.848934362576243,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,C=CC1C(OC2OC(COC(C)=O)C(O)C(O)C2O)OC=C2C(=O)OCCC21O,CASMI_MOL_1196969,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,174,174,,CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OCC(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1(C)O,CASMI_MOL_1196970,C47H74O19,,965.470336914063,P,[M+Na]+,388,22.0,CCCCC(NC(=O)CN(C)C(=O)C1CCC(=O)NCC(=O)NC(Cc2ccc(O)cc2)C(=O)NC(C(C)CC)C(=O)NC(CCC(N)=O)C(=O)CC(CC(N)=O)C(=O)N1)C(=O)CCC(N)=O,CASMI_MOL_945685,0.19999827896395,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,,,,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.06358381502890173,False,,False,,False,,missed_top10
CASMI2022,175,175,,COc1cc(C2OCC(C(OC3OC(CO)C(O)C(O)C3O)c3ccc(O)c(OC)c3)C2CO)ccc1O,CASMI_MOL_1196971,C26H34O12,,561.194132924822,P,[M+Na]+,2001,1.0,COc1cc(C2OCC(C(OC3OC(CO)C(O)C(O)C3O)c3ccc(O)c(OC)c3)C2CO)ccc1O,CASMI_MOL_1196971,0.84994238555135,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COc1cc(C2OCC(C(OC3OC(CO)C(O)C(O)C3O)c3ccc(O)c(OC)c3)C2CO)ccc1O,CASMI_MOL_1196971,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,176,176,,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,CASMI_MOL_1196972,C28H34O15,,611.196249141132,P,[M+H]+,2001,1.0,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,CASMI_MOL_1196972,0.8476480111150315,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,CASMI_MOL_1196972,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,177,177,,CN(C)CCC(CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-],CASMI_MOL_1196973,C42H45ClN6O5S2,,813.264282226563,P,[M+H]+,336,20.0,COC(C(=O)NC1Cc2ccc3c(c2)C24c5cccc(c5NC2O3)-c2cccc3[nH]cc(c23)-c2cnc(o2)-c2nc(oc24)C(C(C)C)NC1=O)(c1ccccc1)C(F)(F)F,CASMI_MOL_953086,0.21865408456120766,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,,,,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.10526315789473684,False,,False,,False,,missed_top10
CASMI2022,178,178,,CC(C)=CCc1ccc2c(C(C=C(C)C)c3ccc4cc[nH]c4c3)c[nH]c2c1,CASMI_MOL_1196974,C26H28N2,,369.230865478516,P,[M+H]+,2001,738.0,CN1CC(C(=O)NC2CCC(CC3CCCC(Cl)C3)CC2)CCC1=O,CASMI_MOL_953459,0.5500359836712551,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,CN1CC(C(=O)NC2CCC(CC3CCCC(Cl)C3)CC2)CCC1=O,CASMI_MOL_953459,0.5416112300070065,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.05555555555555555,False,,False,,False,,missed_top10
CASMI2022,179,179,,CC1C=CC2CCCCC2C1c1cc(NC(CCC(N)=O)C(=O)O)c(C=O)c(=O)o1,CASMI_MOL_1196975,C22H28N2O6,,417.201470595733,P,[M+H]+,2001,1.0,CC1C=CC2CCCCC2C1c1cc(NC(CCC(N)=O)C(=O)O)c(C=O)c(=O)o1,CASMI_MOL_1196975,0.8733692779741575,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1C=CC2CCCCC2C1c1cc(NC(CCC(N)=O)C(=O)O)c(C=O)c(=O)o1,CASMI_MOL_1196975,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,18,18,,CCCc1oc(=O)ccc1C(O)CO,CASMI_MOL_1196806,C10H14O4,,199.096388145119,P,[M+H]+,2001,1.0,CCCc1oc(=O)ccc1C(O)CO,CASMI_MOL_1196806,0.8648257127386864,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CCCc1oc(=O)ccc1C(O)CO,CASMI_MOL_1196806,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,180,180,,COc1c2c(c(C)c3c1C(=O)OC3)OC1(C)CC(O)C34OC(OC)(CCC3(C)C1C2)OC4(C)CO,CASMI_MOL_1196976,C26H34O9,,491.226984056055,P,[M+H]+,2001,1.0,COc1c2c(c(C)c3c1C(=O)OC3)OC1(C)CC(O)C34OC(OC)(CCC3(C)C1C2)OC4(C)CO,CASMI_MOL_1196976,0.8481054839394853,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COc1c2c(c(C)c3c1C(=O)OC3)OC1(C)CC(O)C34OC(OC)(CCC3(C)C1C2)OC4(C)CO,CASMI_MOL_1196976,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,181,181,,CC1=C(C(=O)O)CC2(C)CCC3C(C)CCC132,CASMI_MOL_1196915,C15H22O2,,235.169064683683,P,[M+H]+,2001,1.0,CC1=C(C(=O)O)CC2(C)CCC3C(C)CCC132,CASMI_MOL_1196915,0.8627032551963921,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1=C(C(=O)O)CC2(C)CCC3C(C)CCC132,CASMI_MOL_1196915,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,182,182,,CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1(C)O,CASMI_MOL_1196977,C36H58O10,,673.391311496026,P,[M+Na]+,826,1.0,CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1(C)O,CASMI_MOL_1196977,0.8474946283014393,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1(C)O,CASMI_MOL_1196977,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,183,183,,CCCCC(O)C=CCC=CCCCC(=O)NC(CCC(=O)O)C(=O)O,CASMI_MOL_1196931,C19H31NO6,,392.204095726442,P,[M+Na]+,2001,17.0,CC1(CCCC(=O)NCCOCCOCC(=O)NCCCN=[N+]=[N-])N=N1,CASMI_MOL_717026,0.8247728526408672,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,CC1(CCCC(=O)NCCOCCOCC(=O)NCCCN=[N+]=[N-])N=N1,CASMI_MOL_717026,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.1282051282051282,False,,False,,False,,missed_top10
CASMI2022,184,184,,COC1CC(OC2C(C)OC(OC3C(C)=CCC4CC(CC5(C=CC(C)C(C6CCCCC6)O5)O4)OC(=O)C4=CC(C)C(O)C5OCC(=CC=CC3C)C45O)CC2OC)OC(C)C1O,CASMI_MOL_1196978,C50H74O14,,921.496181071942,P,[M+Na]+,219,6.0,CC(C)(C)c1ccc(C(c2ccc(OCCCOC(=O)C3C=NCCN=CC(C(=O)OCCCS)C=NCCN=C3)cc2)(c2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)cc1,CASMI_MOL_972130,0.19988271260949295,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,,,,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.06818181818181818,False,,False,,False,,top10_only
CASMI2022,185,185,,COc1cc(C=CC(C)=O)ccc1O,CASMI_MOL_1196979,C11H12O3,,193.085852176167,P,[M+H]+,2001,1.0,COc1cc(C=CC(C)=O)ccc1O,CASMI_MOL_1196979,0.8898672341449684,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COc1cc(C=CC(C)=O)ccc1O,CASMI_MOL_1196979,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,186,186,,COC(=O)c1c(O)cc(OC)c(C)c1C(C)C(C)=O,CASMI_MOL_1196980,C14H18O5,,267.122505644981,P,[M+H]+,2001,1.0,COC(=O)c1c(O)cc(OC)c(C)c1C(C)C(C)=O,CASMI_MOL_1196980,0.8638746172041426,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COC(=O)c1c(O)cc(OC)c(C)c1C(C)C(C)=O,CASMI_MOL_1196980,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,187,187,,COc1ccc(-c2oc3c(OC)c(OC)cc(OC)c3c(=O)c2OC)cc1OC,CASMI_MOL_1196981,C21H22O8,,403.138301404899,P,[M+H]+,2001,1.0,COc1ccc(-c2oc3c(OC)c(OC)cc(OC)c3c(=O)c2OC)cc1OC,CASMI_MOL_1196981,0.8710582115422495,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,COc1ccc(-c2oc3c(OC)c(OC)cc(OC)c3c(=O)c2OC)cc1OC,CASMI_MOL_1196981,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,188,188,,CC=C(C)C(=O)Oc1c(OC)c(OC)cc2c1-c1c(cc3c(c1OC)OCO3)CC(C)C(C)C2,CASMI_MOL_1196982,C27H32O7,,469.22139095747,P,[M+H]+,2001,1.0,CC=C(C)C(=O)Oc1c(OC)c(OC)cc2c1-c1c(cc3c(c1OC)OCO3)CC(C)C(C)C2,CASMI_MOL_1196982,0.8470286782753318,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC=C(C)C(=O)Oc1c(OC)c(OC)cc2c1-c1c(cc3c(c1OC)OCO3)CC(C)C(C)C2,CASMI_MOL_1196982,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,189,189,,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,CASMI_MOL_1196983,C18H29N3O5,,368.217760698508,P,[M+H]+,2001,328.0,CN1CCN(C(=O)C2(O)CCCC2)CC12CCC(=O)N(CC(=O)O)CC2,CASMI_MOL_1003265,0.8494263474584995,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,328.0,CN1CCN(C(=O)C2(O)CCCC2)CC12CCC(=O)N(CC(=O)O)CC2,CASMI_MOL_1003265,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.08,False,,False,0.0,False,,missed_top10
CASMI2022,19,19,,CC=C(C)c1cc(OC)c(C)c(=O)o1,CASMI_MOL_1196807,C11H14O3,,217.083237930105,P,[M+Na]+,2001,1.0,CC=C(C)c1cc(OC)c(C)c(=O)o1,CASMI_MOL_1196807,0.8563102607432962,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC=C(C)c1cc(OC)c(C)c(=O)o1,CASMI_MOL_1196807,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,190,190,,Cc1c(O)cc(C2C(C)C=CC3CCCCC32)oc1=O,CASMI_MOL_1196940,C17H22O3,,275.163853197791,P,[M+H]+,2001,1.0,Cc1c(O)cc(C2C(C)C=CC3CCCCC32)oc1=O,CASMI_MOL_1196940,0.8507634350774708,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,Cc1c(O)cc(C2C(C)C=CC3CCCCC32)oc1=O,CASMI_MOL_1196940,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,191,191,,CC1C2OC(C)(C)C(O)C2(O)OC2CC3(C)C4CCC5C(C)(C)C(=O)CCC56CC46CCC3(C)C21,CASMI_MOL_1196908,C30H46O5,,487.341250778403,P,[M+H]+,1876,1.0,CC1C2OC(C)(C)C(O)C2(O)OC2CC3(C)C4CCC5C(C)(C)C(=O)CCC56CC46CCC3(C)C21,CASMI_MOL_1196908,0.8482370922985797,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC1C2OC(C)(C)C(O)C2(O)OC2CC3(C)C4CCC5C(C)(C)C(=O)CCC56CC46CCC3(C)C21,CASMI_MOL_1196908,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,192,192,,CC(=O)OC(C)(C)C1OC23OC1CC(C)C2C1(C)CCC24CC25CCC(OC2OCC(O)C(O)C2O)C(C)(C)C5CC=C4C1(C)C3O,CASMI_MOL_1196984,C37H56O10,,661.39362166225,P,[M+H]+,735,153.0,CC(=O)OC1CC23CC24CCC(OC2OCC(O)C(O)C2O)C(C)(C)C4CCC3C2(C)CC3OC4(CC(C)C3C12C)OCC1(C)OC14,CASMI_MOL_1007108,0.8468324867414256,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,153.0,CC(=O)OC1CC23CC24CCC(OC2OCC(O)C(O)C2O)C(C)(C)C4CCC3C2(C)CC3OC4(CC(C)C3C12C)OCC1(C)OC14,CASMI_MOL_1007108,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.38181818181818183,False,,False,0.0,False,,missed_top10
CASMI2022,193,193,,CCCCCc1cc2cc(O)cc(Oc3c(O)cc(OC)cc3CCCCC)c2c(=O)o1,CASMI_MOL_1196985,C26H32O6,,441.226683930043,P,[M+H]+,2001,287.0,CCC1(O)C2=C(COC1O)C(O)C1CC(=Cc3cc4c(cc3C)OCO4)C(C)C(C)C1=C2,CASMI_MOL_1007831,0.8529399850029424,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,287.0,CCC1(O)C2=C(COC1O)C(O)C1CC(=Cc3cc4c(cc3C)OCO4)C(C)C(C)C1=C2,CASMI_MOL_1007831,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.0891089108910891,False,,False,0.0,False,,missed_top10
CASMI2022,194,194,,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,CASMI_MOL_1196986,C15H14N4O2S,,315.090498851477,P,[M+H]+,2001,775.0,C=Nc1c(N)cnc2c1ccn2S(=O)(=O)C1=CCC(C)C#C1,CASMI_MOL_1015768,0.846890688115528,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,775.0,C=Nc1c(N)cnc2c1ccn2S(=O)(=O)C1=CCC(C)C#C1,CASMI_MOL_1015768,0.9867476212807288,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.16,False,,False,0.0,False,,missed_top10
CASMI2022,195,195,,CC(C)=CCc1c(O)cc(O)c2c(=O)c(OC3OC(C)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)c(-c3ccc(O)cc3)oc12,CASMI_MOL_1196987,C32H38O15,,663.227678443159,P,[M+H]+,1274,252.0,CCCCCCCCCCc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(C6CC(C)CC(C)C6)s5)s4)s3)s2)s1,CASMI_MOL_1025671,0.199971731980173,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,,,,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.07920792079207921,False,,False,,False,,missed_top10
CASMI2022,196,196,,CC1(CCCC=CCC=CCCCC(=O)NC(CCC(=O)O)C(=O)O)NC(=O)c2ccccc2N1,CASMI_MOL_1196988,C26H35N3O6,,486.259335227713,P,[M+H]+,2001,264.0,CCCOCCOCCOCCNCCC#Cc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,CASMI_MOL_1026422,0.8078665841103029,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,264.0,CCCOCCOCCOCCNCCC#Cc1ccc2c(c1)CN(C1CCC(=O)NC1=O)C2=O,CASMI_MOL_1026422,0.9322308593900732,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.11320754716981132,False,,False,0.0,False,,missed_top10
CASMI2022,197,197,,CCC(C)CCCCCCCCCCC(=O)OCC(O)CO[PH](=O)(=O)OCC(O)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,CASMI_MOL_1196989,,,817.357713514593,P,[M+Na]+,1202,1202.0,O=C(CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN1C(=O)C=CC1=O)On1c(O)ccc1O,CASMI_MOL_1031510,0.19999815604586463,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,,,,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,,False,,False,,False,,missed_top10
CASMI2022,198,198,,C=CC(C)(O)CC=CC(CO)C(=O)OC,CASMI_MOL_1196990,C11H18O4,,237.109558105469,P,[M+Na]+,2001,1182.0,CC(C)C(=O)OC1CCC(C(=O)O)CC1,CASMI_MOL_1032141,0.8492734049708012,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1182.0,CC(C)C(=O)OC1CCC(C(=O)O)CC1,CASMI_MOL_1032141,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.13725490196078433,False,,False,0.0,False,,missed_top10
CASMI2022,199,199,,Cc1cc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)no1,CASMI_MOL_1196991,C14H13N3O5S,,336.064621637157,P,[M+H]+,2001,372.0,Nc1nc(Cl)c2ncn(C3OC(CO)(CF)C(O)C3F)c2n1,CASMI_MOL_1042492,0.7933161500800381,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,372.0,Nc1nc(Cl)c2ncn(C3OC(CO)(CF)C(O)C3F)c2n1,CASMI_MOL_1042492,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.09411764705882353,False,,False,0.0,False,,missed_top10
CASMI2022,2,2,,CC(=O)OC12CC(C)C(O)C1C=C(C)C(OC(=O)CCC(=O)O)CC1C(=CC(C)C2=O)C1(C)C,CASMI_MOL_1196789,C26H36O8,,499.229625521457,P,[M+Na]+,2001,1.0,CC(=O)OC12CC(C)C(O)C1C=C(C)C(OC(=O)CCC(=O)O)CC1C(=CC(C)C2=O)C1(C)C,CASMI_MOL_1196789,0.8479148593880571,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CC(=O)OC12CC(C)C(O)C1C=C(C)C(OC(=O)CCC(=O)O)CC1C(=CC(C)C2=O)C1(C)C,CASMI_MOL_1196789,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
CASMI2022,20,20,,CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1(C)O,CASMI_MOL_1196808,C41H66O14,,805.433242169646,P,[M+Na]+,405,12.0,CC(C)CC1NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CCCNC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC1=O,CASMI_MOL_98725,0.1999728584084775,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,,,,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.06766917293233082,False,,False,,False,,missed_top10
CASMI2022,200,200,,CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(CO)CC(O)C7(C)CCC56C)C4(C)CO)OC(C(=O)O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,CASMI_MOL_1196992,C48H78O19,,959.519496084228,P,[M+H]+,510,392.0,COc1ccc(C(OCC2OC(n3cnc4c(=O)n(CC=C(C)CCC=C(C)CCC=C(C)C)cnc43)CC2N(CCC#N)P(OC(C)C)OC(C)C)(c2ccccc2)c2ccc(OC)cc2)cc1,CASMI_MOL_1046417,0.1999982594771548,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,,,,,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.10365853658536585,False,,False,,False,,missed_top10
CASMI2022,201,201,,CC1(C)C=Cc2c(c(O)c3c(O)cccc3c2O)O1,CASMI_MOL_1196993,C15H14O4,,259.096368166086,P,[M+H]+,2001,954.0,CC(C)(C)OC(=O)C1=CC1=C1C=C1c1ccc(O)o1,CASMI_MOL_1046624,0.8913381333341075,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,954.0,CC(C)(C)OC(=O)C1=CC1=C1C=C1c1ccc(O)o1,CASMI_MOL_1046624,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.1111111111111111,False,,False,0.0,False,,missed_top10
CASMI2022,202,202,,CCCC=CCOC1OC(CO)C(O)C(O)C1O,CASMI_MOL_1196994,C12H22O6,,285.130608044406,P,[M+Na]+,2001,283.0,CC(C)CC(=O)CC1C(O)OC(CO)C(O)C1O,CASMI_MOL_1053654,0.8489258877977532,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,283.0,CC(C)CC(=O)CC1C(O)OC(CO)C(O)C1O,CASMI_MOL_1053654,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,0.27450980392156865,False,,False,0.0,False,,missed_top10
CASMI2022,203,203,,CCC(O)CCC=CCC=CC(O)C(O)CCCCCC(=O)O,CASMI_MOL_1196889,C18H32O5,,351.213809878461,P,[M+Na]+,2001,1.0,CCC(O)CCC=CCC=CC(O)C(O)CCCCCC(=O)O,CASMI_MOL_1196889,0.8655584623409898,completed,formal_fixed_component_score_mode,,,,,model_unavailable_native_required,native_runtime_blocked,1.0,CCC(O)CCC=CCC=CC(O)C(O)CCCCCC(=O)O,CASMI_MOL_1196889,1.0,completed,native_sirius,,,,,model_unavailable_native_required,native_unavailable,1.0,False,,False,0.0,False,,
